property_id,date,price,is_weekend,is_holiday,is_event,weather,booked
PROP_009,2023-05-31,99.98,0,1,0,Sunny,1
PROP_009,2023-06-01,139.11,0,0,0,Sunny,0
PROP_009,2023-06-02,93.89,0,0,0,Cloudy,1
PROP_009,2023-06-03,121.71,1,0,0,Sunny,1
PROP_009,2023-06-04,144.04,1,0,0,Sunny,0
PROP_009,2023-06-05,104.75,0,0,0,Sunny,1
PROP_009,2023-06-06,149.64,0,0,0,Sunny,0
PROP_009,2023-06-07,102.24,0,0,0,Sunny,0
PROP_009,2023-06-08,118.97,0,0,0,Sunny,1
PROP_009,2023-06-09,142.87,0,0,0,Sunny,0
PROP_009,2023-06-10,129.5,1,0,0,Sunny,1
PROP_009,2023-06-11,92.22,1,0,0,Cloudy,1
PROP_009,2023-06-12,143.2,0,0,0,Sunny,0
PROP_009,2023-06-13,145.26,0,0,0,Cloudy,0
PROP_009,2023-06-14,93.64,0,0,0,Sunny,1
PROP_009,2023-06-15,107.81,0,0,0,Sunny,0
PROP_009,2023-06-16,133.81,0,0,0,Sunny,0
PROP_009,2023-06-17,113.32,1,0,0,Cloudy,1
PROP_009,2023-06-18,118.58,1,0,0,Sunny,1
PROP_009,2023-06-19,119.22,0,0,0,Rainy,0
PROP_009,2023-06-20,115.21,0,0,0,Rainy,0
PROP_009,2023-06-21,114.55,0,0,0,Sunny,1
PROP_009,2023-06-22,98.6,0,0,0,Cloudy,1
PROP_009,2023-06-23,93.45,0,0,0,Cloudy,1
PROP_009,2023-06-24,149.68,1,0,0,Cloudy,0
PROP_009,2023-06-25,143.9,1,0,0,Sunny,1
PROP_009,2023-06-26,117.75,0,0,0,Sunny,1
PROP_009,2023-06-27,84.03,0,0,0,Sunny,1
PROP_009,2023-06-28,99.98,0,0,0,Sunny,1
PROP_009,2023-06-29,116.11,0,0,0,Sunny,0
PROP_009,2023-06-30,111.54,0,0,0,Sunny,1
PROP_009,2023-07-01,158.26,1,0,0,Sunny,0
PROP_009,2023-07-02,106.75,1,0,0,Sunny,1
PROP_009,2023-07-03,127.35,0,1,0,Sunny,1
PROP_009,2023-07-04,148.58,0,0,0,Sunny,0
PROP_009,2023-07-05,140.29,0,0,0,Cloudy,0
PROP_009,2023-07-06,113.2,0,0,0,Cloudy,0
PROP_009,2023-07-07,148.26,0,0,0,Cloudy,0
PROP_009,2023-07-08,118.76,1,0,0,Sunny,1
PROP_009,2023-07-09,156.61,1,0,0,Sunny,0
PROP_009,2023-07-10,96.33,0,0,0,Cloudy,0
PROP_009,2023-07-11,119.02,0,0,0,Sunny,1
PROP_009,2023-07-12,94.1,0,0,0,Sunny,1
PROP_009,2023-07-13,153.57,0,0,0,Sunny,0
PROP_009,2023-07-14,105.32,0,0,0,Sunny,1
PROP_009,2023-07-15,161.07,1,0,0,Sunny,1
PROP_009,2023-07-16,151.79,1,0,0,Sunny,1
PROP_009,2023-07-17,148.55,0,0,0,Rainy,0
PROP_009,2023-07-18,149.5,0,0,0,Cloudy,0
PROP_009,2023-07-19,145.16,0,0,0,Cloudy,0
PROP_009,2023-07-20,108.3,0,0,0,Sunny,0
PROP_009,2023-07-21,86.46,0,0,0,Sunny,1
PROP_009,2023-07-22,124.03,1,0,0,Sunny,1
PROP_009,2023-07-23,133.66,1,0,0,Cloudy,0
PROP_009,2023-07-24,129.23,0,0,0,Sunny,0
PROP_009,2023-07-25,124.0,0,0,1,Cloudy,0
PROP_009,2023-07-26,124.74,0,0,0,Sunny,0
PROP_009,2023-07-27,134.43,0,0,0,Sunny,0
PROP_009,2023-07-28,87.78,0,0,0,Sunny,1
PROP_009,2023-07-29,117.44,1,0,0,Sunny,1
PROP_009,2023-07-30,88.79,1,0,0,Cloudy,1
PROP_009,2023-07-31,105.41,0,0,0,Cloudy,0
PROP_009,2023-08-01,137.71,0,0,0,Sunny,0
PROP_009,2023-08-02,120.11,0,0,0,Rainy,0
PROP_009,2023-08-03,90.66,0,0,0,Sunny,1
PROP_009,2023-08-04,96.8,0,0,0,Sunny,1
PROP_009,2023-08-05,132.75,1,0,0,Sunny,1
PROP_009,2023-08-06,171.43,1,0,0,Sunny,0
PROP_009,2023-08-07,144.77,0,0,0,Sunny,0
PROP_009,2023-08-08,98.11,0,0,0,Rainy,0
PROP_009,2023-08-09,129.1,0,0,0,Rainy,0
PROP_009,2023-08-10,116.94,0,0,0,Rainy,0
PROP_009,2023-08-11,83.66,0,0,0,Sunny,1
PROP_009,2023-08-12,144.1,1,0,0,Cloudy,0
PROP_009,2023-08-13,102.65,1,0,0,Sunny,1
PROP_009,2023-08-14,94.15,0,0,0,Sunny,1
PROP_009,2023-08-15,106.68,0,0,0,Sunny,1
PROP_009,2023-08-16,91.84,0,0,0,Sunny,1
PROP_009,2023-08-17,115.39,0,0,0,Cloudy,1
PROP_009,2023-08-18,105.01,0,0,0,Sunny,1
PROP_009,2023-08-19,151.7,1,0,0,Sunny,0
PROP_009,2023-08-20,135.39,1,0,0,Sunny,1
PROP_009,2023-08-21,137.79,0,0,0,Sunny,0
PROP_009,2023-08-22,119.72,0,0,0,Sunny,0
PROP_009,2023-08-23,142.37,0,0,0,Sunny,0
PROP_009,2023-08-24,167.5,0,0,1,Cloudy,0
PROP_009,2023-08-25,149.53,0,0,0,Cloudy,0
PROP_009,2023-08-26,123.08,1,0,0,Sunny,1
PROP_009,2023-08-27,144.17,1,0,0,Sunny,0
PROP_009,2023-08-28,87.44,0,0,0,Cloudy,1
PROP_009,2023-08-29,177.54,0,0,1,Cloudy,0
PROP_009,2023-08-30,152.13,0,0,1,Cloudy,1
PROP_009,2023-08-31,85.62,0,0,0,Sunny,1
PROP_009,2023-09-01,116.78,0,0,0,Sunny,1
PROP_009,2023-09-02,147.3,1,0,0,Rainy,0
PROP_009,2023-09-03,131.45,1,0,0,Cloudy,0
PROP_009,2023-09-04,100.91,0,0,0,Cloudy,1
PROP_009,2023-09-05,90.08,0,0,0,Sunny,1
PROP_009,2023-09-06,147.72,0,0,0,Sunny,0
PROP_009,2023-09-07,86.17,0,0,0,Rainy,1
PROP_009,2023-09-08,89.29,0,0,0,Rainy,1
PROP_009,2023-09-09,84.81,1,0,0,Rainy,1
PROP_009,2023-09-10,103.8,1,0,0,Cloudy,1
PROP_009,2023-09-11,117.59,0,0,0,Cloudy,0
PROP_009,2023-09-12,133.74,0,0,0,Cloudy,0
PROP_009,2023-09-13,99.48,0,0,0,Rainy,0
PROP_009,2023-09-14,138.36,0,0,0,Rainy,0
PROP_009,2023-09-15,104.42,0,0,0,Cloudy,1
PROP_009,2023-09-16,119.62,1,0,0,Cloudy,1
PROP_009,2023-09-17,88.88,1,0,0,Sunny,1
PROP_009,2023-09-18,130.09,0,0,0,Rainy,0
PROP_009,2023-09-19,137.55,0,0,0,Cloudy,0
PROP_009,2023-09-20,84.0,0,0,0,Cloudy,0
PROP_009,2023-09-21,169.2,0,0,1,Sunny,0
PROP_009,2023-09-22,144.61,0,0,0,Sunny,0
PROP_009,2023-09-23,171.23,1,0,0,Rainy,0
PROP_009,2023-09-24,132.05,1,0,0,Rainy,0
PROP_009,2023-09-25,173.98,0,0,1,Sunny,0
PROP_009,2023-09-26,86.01,0,0,0,Cloudy,1
PROP_009,2023-09-27,108.25,0,0,0,Sunny,0
PROP_009,2023-09-28,90.93,0,0,0,Rainy,1
PROP_009,2023-09-29,131.47,0,0,0,Cloudy,0
PROP_009,2023-09-30,156.15,1,0,0,Cloudy,0
PROP_009,2023-10-01,83.78,1,0,0,Cloudy,1
PROP_009,2023-10-02,179.61,0,0,1,Sunny,0
PROP_009,2023-10-03,150.87,0,0,0,Sunny,0
PROP_009,2023-10-04,145.08,0,0,0,Rainy,0
PROP_009,2023-10-05,93.54,0,0,0,Cloudy,1
PROP_009,2023-10-06,111.26,0,0,0,Rainy,0
PROP_009,2023-10-07,183.34,1,1,0,Rainy,0
PROP_009,2023-10-08,135.72,1,0,0,Rainy,0
PROP_009,2023-10-09,133.75,0,0,0,Sunny,0
PROP_009,2023-10-10,141.58,0,0,1,Cloudy,0
PROP_009,2023-10-11,112.56,0,0,0,Cloudy,0
PROP_009,2023-10-12,138.53,0,0,0,Rainy,0
PROP_009,2023-10-13,141.69,0,0,0,Cloudy,0
PROP_009,2023-10-14,142.83,1,0,0,Sunny,1
PROP_009,2023-10-15,114.82,1,0,0,Cloudy,0
PROP_009,2023-10-16,95.41,0,0,0,Cloudy,0
PROP_009,2023-10-17,96.85,0,0,0,Cloudy,1
PROP_009,2023-10-18,153.82,0,0,0,Cloudy,0
PROP_009,2023-10-19,139.65,0,0,0,Cloudy,0
PROP_009,2023-10-20,152.26,0,0,0,Cloudy,0
PROP_009,2023-10-21,187.24,1,0,1,Cloudy,0
PROP_009,2023-10-22,125.02,1,0,0,Sunny,1
PROP_009,2023-10-23,151.87,0,0,0,Sunny,0
PROP_009,2023-10-24,148.03,0,0,0,Sunny,0
PROP_009,2023-10-25,109.08,0,0,0,Cloudy,1
PROP_009,2023-10-26,83.72,0,0,0,Sunny,1
PROP_009,2023-10-27,116.4,0,0,0,Rainy,0
PROP_009,2023-10-28,98.64,1,0,0,Sunny,1
PROP_009,2023-10-29,154.12,1,0,0,Cloudy,0
PROP_009,2023-10-30,121.57,0,0,0,Sunny,0
PROP_009,2023-10-31,148.28,0,0,1,Sunny,0
PROP_009,2023-11-01,124.14,0,0,0,Sunny,1
PROP_009,2023-11-02,138.38,0,0,0,Cloudy,0
PROP_009,2023-11-03,104.85,0,0,0,Sunny,1
PROP_009,2023-11-04,166.78,1,0,0,Rainy,0
PROP_009,2023-11-05,162.29,1,0,1,Sunny,0
PROP_009,2023-11-06,88.15,0,0,0,Cloudy,1
PROP_009,2023-11-07,142.75,0,0,0,Cloudy,0
PROP_009,2023-11-08,148.28,0,0,0,Rainy,0
PROP_009,2023-11-09,116.31,0,0,0,Rainy,0
PROP_009,2023-11-10,120.63,0,0,0,Cloudy,0
PROP_009,2023-11-11,124.32,1,0,0,Sunny,0
PROP_009,2023-11-12,151.06,1,0,0,Rainy,0
PROP_009,2023-11-13,139.48,0,0,0,Sunny,0
PROP_009,2023-11-14,103.91,0,1,0,Rainy,1
PROP_009,2023-11-15,164.41,0,1,0,Sunny,0
PROP_009,2023-11-16,106.68,0,0,0,Cloudy,0
PROP_009,2023-11-17,123.34,0,0,0,Rainy,0
PROP_009,2023-11-18,124.32,1,0,0,Sunny,1
PROP_009,2023-11-19,123.4,1,0,0,Rainy,0
PROP_009,2023-11-20,158.74,0,0,1,Rainy,0
PROP_009,2023-11-21,180.22,0,1,0,Sunny,0
PROP_009,2023-11-22,131.1,0,0,0,Sunny,0
PROP_009,2023-11-23,105.73,0,0,0,Sunny,1
PROP_009,2023-11-24,150.74,0,0,0,Sunny,0
PROP_009,2023-11-25,136.04,1,0,0,Sunny,0
PROP_009,2023-11-26,142.43,1,0,0,Rainy,0
PROP_009,2023-11-27,131.97,0,1,0,Rainy,0
PROP_009,2023-11-28,148.33,0,0,0,Sunny,0
PROP_009,2023-11-29,175.7,0,1,0,Sunny,0
PROP_009,2023-11-30,108.97,0,0,0,Cloudy,0
PROP_009,2023-12-01,86.29,0,0,0,Cloudy,1
PROP_009,2023-12-02,135.6,1,0,0,Snowy,0
PROP_009,2023-12-03,97.59,1,0,0,Cloudy,1
PROP_009,2023-12-04,113.35,0,0,0,Cloudy,0
PROP_009,2023-12-05,152.05,0,0,0,Snowy,0
PROP_009,2023-12-06,178.49,0,1,0,Snowy,0
PROP_009,2023-12-07,94.98,0,0,1,Snowy,0
PROP_009,2023-12-08,124.17,0,0,0,Cloudy,0
PROP_009,2023-12-09,102.55,1,0,0,Sunny,1
PROP_009,2023-12-10,146.12,1,0,0,Cloudy,0
PROP_009,2023-12-11,151.57,0,0,0,Sunny,0
PROP_009,2023-12-12,175.0,0,1,0,Sunny,0
PROP_009,2023-12-13,119.84,0,0,0,Snowy,0
PROP_009,2023-12-14,116.24,0,0,0,Cloudy,0
PROP_009,2023-12-15,90.81,0,0,0,Sunny,1
PROP_009,2023-12-16,147.13,1,0,0,Cloudy,0
PROP_009,2023-12-17,185.3,1,1,0,Cloudy,0
PROP_009,2023-12-18,123.09,0,1,0,Snowy,0
PROP_009,2023-12-19,141.61,0,0,0,Snowy,0
PROP_009,2023-12-20,134.87,0,0,0,Sunny,0
PROP_009,2023-12-21,120.26,0,1,0,Sunny,1
PROP_009,2023-12-22,99.94,0,0,0,Sunny,1
PROP_009,2023-12-23,199.07,1,1,0,Snowy,0
PROP_009,2023-12-24,133.16,1,0,0,Sunny,0
PROP_009,2023-12-25,145.08,0,0,1,Rainy,1
PROP_009,2023-12-26,137.7,0,0,0,Cloudy,0
PROP_009,2023-12-27,112.4,0,0,0,Snowy,0
PROP_009,2023-12-28,86.95,0,0,0,Rainy,1
PROP_009,2023-12-29,90.18,0,0,0,Cloudy,0
PROP_009,2023-12-30,117.52,1,0,0,Sunny,1
PROP_009,2023-12-31,172.84,1,0,0,Rainy,0
PROP_010,2023-01-01,102.29,1,0,0,Snowy,0
PROP_010,2023-01-02,112.57,0,0,0,Snowy,0
PROP_010,2023-01-03,104.22,0,0,0,Sunny,1
PROP_010,2023-01-04,91.0,0,0,0,Cloudy,0
PROP_010,2023-01-05,113.2,0,0,0,Snowy,0
PROP_010,2023-01-06,122.17,0,0,0,Rainy,0
PROP_010,2023-01-07,119.64,1,0,0,Snowy,0
PROP_010,2023-01-08,109.73,1,0,1,Snowy,1
PROP_010,2023-01-09,138.35,0,0,0,Snowy,0
PROP_010,2023-01-10,141.19,0,0,0,Snowy,0
PROP_010,2023-01-11,77.82,0,0,0,Cloudy,1
PROP_010,2023-01-12,134.67,0,0,0,Snowy,0
PROP_010,2023-01-13,77.85,0,0,0,Cloudy,1
PROP_010,2023-01-14,128.56,1,0,0,Snowy,0
PROP_010,2023-01-15,132.35,1,1,0,Cloudy,1
PROP_010,2023-01-16,118.81,0,0,0,Sunny,0
PROP_010,2023-01-17,81.18,0,0,0,Sunny,1
PROP_010,2023-01-18,97.46,0,0,0,Snowy,0
PROP_010,2023-01-19,135.11,0,0,0,Cloudy,0
PROP_010,2023-01-20,114.01,0,0,1,Cloudy,0
PROP_010,2023-01-21,112.48,1,0,0,Snowy,0
PROP_010,2023-01-22,118.38,1,0,0,Rainy,1
PROP_010,2023-01-23,94.11,0,0,0,Sunny,0
PROP_010,2023-01-24,123.52,0,1,0,Snowy,0
PROP_010,2023-01-25,131.26,0,0,0,Cloudy,0
PROP_010,2023-01-26,157.85,0,0,1,Snowy,0
PROP_010,2023-01-27,143.37,0,1,0,Cloudy,0
PROP_010,2023-01-28,123.51,1,0,0,Sunny,0
PROP_010,2023-01-29,101.22,1,0,0,Sunny,1
PROP_010,2023-01-30,105.32,0,0,0,Cloudy,0
PROP_010,2023-01-31,123.14,0,0,0,Sunny,0
PROP_010,2023-02-01,108.34,0,0,0,Cloudy,0
PROP_010,2023-02-02,104.41,0,0,0,Cloudy,0
PROP_010,2023-02-03,112.99,0,0,0,Snowy,0
PROP_010,2023-02-04,102.02,1,0,0,Cloudy,0
PROP_010,2023-02-05,83.55,1,0,0,Sunny,1
PROP_010,2023-02-06,78.25,0,0,0,Sunny,1
PROP_010,2023-02-07,111.75,0,0,0,Sunny,0
PROP_010,2023-02-08,107.77,0,0,0,Cloudy,0
PROP_010,2023-02-09,164.76,0,1,0,Cloudy,0
PROP_010,2023-02-10,124.95,0,0,0,Snowy,0
PROP_010,2023-02-11,121.05,1,0,0,Sunny,0
PROP_010,2023-02-12,155.32,1,0,0,Cloudy,0
PROP_010,2023-02-13,120.11,0,0,0,Snowy,0
PROP_010,2023-02-14,110.75,0,0,0,Sunny,1
PROP_010,2023-02-15,134.0,0,0,0,Sunny,0
PROP_010,2023-02-16,136.66,0,0,0,Snowy,0
PROP_010,2023-02-17,142.42,0,0,0,Cloudy,0
PROP_010,2023-02-18,101.52,1,0,0,Sunny,1
PROP_010,2023-02-19,101.83,1,0,0,Rainy,0
PROP_010,2023-02-20,135.13,0,0,0,Cloudy,0
PROP_010,2023-02-21,119.2,0,0,0,Sunny,1
PROP_010,2023-02-22,117.61,0,0,0,Cloudy,0
PROP_010,2023-02-23,104.74,0,0,0,Snowy,0
PROP_010,2023-02-24,116.39,0,0,0,Sunny,0
PROP_010,2023-02-25,129.0,1,0,0,Sunny,0
PROP_010,2023-02-26,84.94,1,0,0,Snowy,0
PROP_010,2023-02-27,95.19,0,0,0,Snowy,0
PROP_010,2023-02-28,125.6,0,0,0,Cloudy,0
PROP_010,2023-03-01,111.07,0,0,0,Rainy,0
PROP_010,2023-03-02,83.47,0,0,0,Sunny,1
PROP_010,2023-03-03,133.18,0,0,0,Cloudy,0
PROP_010,2023-03-04,154.26,1,0,0,Rainy,0
PROP_010,2023-03-05,151.58,1,0,0,Cloudy,0
PROP_010,2023-03-06,89.18,0,0,0,Cloudy,0
PROP_010,2023-03-07,91.12,0,0,0,Rainy,0
PROP_010,2023-03-08,111.37,0,0,0,Cloudy,0
PROP_010,2023-03-09,124.74,0,0,0,Sunny,0
PROP_010,2023-03-10,131.44,0,0,0,Cloudy,0
PROP_010,2023-03-11,132.86,1,0,0,Sunny,0
PROP_010,2023-03-12,90.79,1,0,0,Sunny,1
PROP_010,2023-03-13,80.06,0,0,0,Sunny,1
PROP_010,2023-03-14,164.0,0,0,1,Cloudy,0
PROP_010,2023-03-15,107.43,0,0,0,Cloudy,0
PROP_010,2023-03-16,143.42,0,0,0,Rainy,0
PROP_010,2023-03-17,124.73,0,0,0,Cloudy,0
PROP_010,2023-03-18,137.94,1,0,0,Sunny,0
PROP_010,2023-03-19,122.37,1,0,0,Sunny,0
PROP_010,2023-03-20,113.37,0,0,0,Cloudy,0
PROP_010,2023-03-21,87.17,0,0,0,Sunny,1
PROP_010,2023-03-22,130.97,0,0,0,Rainy,0
PROP_010,2023-03-23,95.57,0,0,0,Cloudy,0
PROP_010,2023-03-24,124.74,0,0,0,Sunny,0
PROP_010,2023-03-25,77.93,1,0,0,Cloudy,0
PROP_010,2023-03-26,141.84,1,0,0,Rainy,0
PROP_010,2023-03-27,148.67,0,0,1,Rainy,0
PROP_010,2023-03-28,82.2,0,0,0,Rainy,0
PROP_010,2023-03-29,129.9,0,0,0,Rainy,0
PROP_010,2023-03-30,93.86,0,0,0,Rainy,0
PROP_010,2023-03-31,105.19,0,0,0,Sunny,0
PROP_010,2023-04-01,108.07,1,0,0,Sunny,0
PROP_010,2023-04-02,106.98,1,0,0,Cloudy,0
PROP_010,2023-04-03,103.84,0,0,0,Sunny,1
PROP_010,2023-04-04,126.49,0,0,0,Sunny,0
PROP_010,2023-04-05,132.54,0,0,0,Sunny,0
PROP_010,2023-04-06,142.32,0,0,0,Sunny,0
PROP_010,2023-04-07,77.34,0,0,0,Cloudy,1
PROP_010,2023-04-08,120.07,1,0,0,Rainy,0
PROP_010,2023-04-09,137.25,1,0,0,Cloudy,0
PROP_010,2023-04-10,98.13,0,0,0,Cloudy,1
PROP_010,2023-04-11,128.5,0,0,0,Cloudy,0
PROP_010,2023-04-12,87.33,0,0,0,Cloudy,1
PROP_010,2023-04-13,80.67,0,0,0,Rainy,1
PROP_010,2023-04-14,129.04,0,0,0,Cloudy,0
PROP_010,2023-04-15,132.9,1,1,0,Sunny,0
PROP_010,2023-04-16,133.49,1,0,0,Cloudy,0
PROP_010,2023-04-17,103.73,0,0,1,Rainy,1
PROP_010,2023-04-18,116.55,0,0,0,Sunny,0
PROP_010,2023-04-19,93.13,0,0,0,Sunny,1
PROP_010,2023-04-20,130.26,0,0,0,Sunny,0
PROP_010,2023-04-21,100.08,0,0,0,Sunny,1
PROP_010,2023-04-22,93.94,1,0,0,Sunny,1
PROP_010,2023-04-23,119.77,1,0,0,Sunny,0
PROP_010,2023-04-24,110.21,0,0,0,Rainy,0
PROP_010,2023-04-25,140.57,0,0,0,Rainy,0
PROP_010,2023-04-26,133.75,0,0,0,Cloudy,0
PROP_010,2023-04-27,132.88,0,1,0,Rainy,0
PROP_010,2023-04-28,96.07,0,0,0,Sunny,0
PROP_010,2023-04-29,116.02,1,0,0,Rainy,0
PROP_010,2023-04-30,119.07,1,0,0,Sunny,0
PROP_010,2023-05-01,88.68,0,0,0,Sunny,1
PROP_010,2023-05-02,134.93,0,0,0,Rainy,0
PROP_010,2023-05-03,81.67,0,0,0,Rainy,0
PROP_010,2023-05-04,96.64,0,0,0,Sunny,0
PROP_010,2023-05-05,102.52,0,0,0,Sunny,0
PROP_010,2023-05-06,99.71,1,0,0,Rainy,0
PROP_010,2023-05-07,123.36,1,0,0,Sunny,0
PROP_010,2023-05-08,90.59,0,0,0,Rainy,0
PROP_010,2023-05-09,126.98,0,0,0,Rainy,0
PROP_010,2023-05-10,133.71,0,0,0,Cloudy,0
PROP_010,2023-05-11,136.57,0,0,0,Rainy,0
PROP_010,2023-05-12,172.86,0,1,0,Rainy,0
PROP_010,2023-05-13,108.66,1,0,0,Cloudy,1
PROP_010,2023-05-14,149.97,1,0,0,Sunny,0
PROP_010,2023-05-15,87.15,0,0,0,Cloudy,1
PROP_010,2023-05-16,94.62,0,0,0,Cloudy,0
PROP_010,2023-05-17,140.31,0,0,0,Cloudy,0
PROP_010,2023-05-18,80.04,0,0,0,Sunny,1
PROP_010,2023-05-19,98.79,0,0,0,Sunny,0
PROP_010,2023-05-20,101.44,1,0,0,Sunny,1
PROP_010,2023-05-21,96.26,1,0,0,Cloudy,0
PROP_010,2023-05-22,107.78,0,0,0,Sunny,1
PROP_010,2023-05-23,140.11,0,0,0,Rainy,0
PROP_010,2023-05-24,88.84,0,0,0,Cloudy,1
PROP_010,2023-05-25,133.29,0,0,0,Sunny,0
PROP_010,2023-05-26,122.67,0,0,0,Cloudy,0
PROP_010,2023-05-27,144.25,1,0,0,Rainy,0
PROP_010,2023-05-28,128.72,1,0,0,Sunny,0
PROP_010,2023-05-29,93.76,0,0,0,Cloudy,1
PROP_010,2023-05-30,104.67,0,0,0,Sunny,0
PROP_010,2023-05-31,117.44,0,1,0,Sunny,0
PROP_010,2023-06-01,131.54,0,0,0,Sunny,0
PROP_010,2023-06-02,78.52,0,0,0,Cloudy,1
PROP_010,2023-06-03,141.86,1,0,0,Sunny,0
PROP_010,2023-06-04,125.38,1,0,0,Sunny,1
PROP_010,2023-06-05,107.88,0,0,0,Sunny,1
PROP_010,2023-06-06,91.26,0,0,0,Sunny,1
PROP_010,2023-06-07,81.23,0,0,0,Sunny,1
PROP_010,2023-06-08,128.31,0,0,0,Sunny,0
PROP_010,2023-06-09,125.13,0,0,0,Sunny,0
PROP_010,2023-06-10,86.18,1,0,0,Sunny,1
PROP_010,2023-06-11,134.3,1,0,0,Cloudy,0
PROP_010,2023-06-12,98.98,0,0,0,Sunny,1
PROP_010,2023-06-13,98.46,0,0,0,Cloudy,0
PROP_010,2023-06-14,91.85,0,0,0,Sunny,1
PROP_010,2023-06-15,140.05,0,0,0,Sunny,0
PROP_010,2023-06-16,106.73,0,0,0,Sunny,0
PROP_010,2023-06-17,141.44,1,0,0,Cloudy,0
PROP_010,2023-06-18,141.8,1,0,0,Sunny,0
PROP_010,2023-06-19,97.12,0,0,0,Rainy,0
PROP_010,2023-06-20,77.01,0,0,0,Rainy,1
PROP_010,2023-06-21,141.28,0,0,0,Sunny,0
PROP_010,2023-06-22,132.26,0,0,0,Cloudy,0
PROP_010,2023-06-23,81.26,0,0,0,Cloudy,0
PROP_010,2023-06-24,111.0,1,0,0,Cloudy,0
PROP_010,2023-06-25,128.17,1,0,0,Sunny,0
PROP_010,2023-06-26,113.33,0,0,0,Sunny,0
PROP_010,2023-06-27,108.25,0,0,0,Sunny,0
PROP_010,2023-06-28,81.71,0,0,0,Sunny,0
PROP_010,2023-06-29,102.21,0,0,0,Sunny,0
PROP_010,2023-06-30,77.39,0,0,0,Sunny,1
PROP_010,2023-07-01,107.66,1,0,0,Sunny,1
PROP_010,2023-07-02,122.51,1,0,0,Sunny,0
PROP_010,2023-07-03,121.66,0,1,0,Sunny,0
PROP_010,2023-07-04,107.7,0,0,0,Sunny,0
PROP_010,2023-07-05,89.7,0,0,0,Cloudy,0
PROP_010,2023-07-06,106.99,0,0,0,Cloudy,0
PROP_010,2023-07-07,120.67,0,0,0,Cloudy,0
PROP_010,2023-07-08,96.42,1,0,0,Sunny,1
PROP_010,2023-07-09,137.09,1,0,0,Sunny,0
PROP_010,2023-07-10,87.62,0,0,0,Cloudy,1
PROP_010,2023-07-11,98.37,0,0,0,Sunny,0
PROP_010,2023-07-12,109.18,0,0,0,Sunny,0
PROP_010,2023-07-13,114.64,0,0,0,Sunny,1
PROP_010,2023-07-14,110.1,0,0,0,Sunny,0
PROP_010,2023-07-15,84.43,1,0,0,Sunny,1
PROP_010,2023-07-16,91.44,1,0,0,Sunny,1
PROP_010,2023-07-17,90.95,0,0,0,Rainy,0
PROP_010,2023-07-18,98.65,0,0,0,Cloudy,0
PROP_010,2023-07-19,138.85,0,0,0,Cloudy,0
PROP_010,2023-07-20,78.42,0,0,0,Sunny,1
PROP_010,2023-07-21,97.39,0,0,0,Sunny,1
PROP_010,2023-07-22,111.9,1,0,0,Sunny,1
PROP_010,2023-07-23,132.1,1,0,0,Cloudy,0
PROP_010,2023-07-24,138.04,0,0,0,Sunny,0
PROP_010,2023-07-25,168.21,0,0,1,Cloudy,0
PROP_010,2023-07-26,103.47,0,0,0,Sunny,0
PROP_010,2023-07-27,97.19,0,0,0,Sunny,0
PROP_010,2023-07-28,109.64,0,0,0,Sunny,0
PROP_010,2023-07-29,127.57,1,0,0,Sunny,0
PROP_010,2023-07-30,138.94,1,0,0,Cloudy,0
PROP_010,2023-07-31,123.41,0,0,0,Cloudy,0
PROP_010,2023-08-01,128.18,0,0,0,Sunny,0
PROP_010,2023-08-02,88.08,0,0,0,Rainy,0
PROP_010,2023-08-03,94.02,0,0,0,Sunny,0
PROP_010,2023-08-04,112.32,0,0,0,Sunny,0
PROP_010,2023-08-05,117.21,1,0,0,Sunny,0
PROP_010,2023-08-06,150.44,1,0,0,Sunny,0
PROP_010,2023-08-07,136.93,0,0,0,Sunny,0
PROP_010,2023-08-08,110.18,0,0,0,Rainy,0
PROP_010,2023-08-09,113.15,0,0,0,Rainy,0
PROP_010,2023-08-10,95.26,0,0,0,Rainy,0
PROP_010,2023-08-11,124.84,0,0,0,Sunny,0
PROP_010,2023-08-12,135.71,1,0,0,Cloudy,0
PROP_010,2023-08-13,125.55,1,0,0,Sunny,1
PROP_010,2023-08-14,81.49,0,0,0,Sunny,0
PROP_010,2023-08-15,94.03,0,0,0,Sunny,0
PROP_010,2023-08-16,125.7,0,0,0,Sunny,0
PROP_010,2023-08-17,124.2,0,0,0,Cloudy,0
PROP_010,2023-08-18,114.94,0,0,0,Sunny,0
PROP_010,2023-08-19,84.57,1,0,0,Sunny,1
PROP_010,2023-08-20,104.17,1,0,0,Sunny,1
PROP_010,2023-08-21,91.99,0,0,0,Sunny,0
PROP_010,2023-08-22,133.7,0,0,0,Sunny,0
PROP_010,2023-08-23,135.84,0,0,0,Sunny,0
PROP_010,2023-08-24,92.45,0,0,1,Cloudy,1
PROP_010,2023-08-25,85.74,0,0,0,Cloudy,1
PROP_010,2023-08-26,79.26,1,0,0,Sunny,1
PROP_010,2023-08-27,117.58,1,0,0,Sunny,0
PROP_010,2023-08-28,98.73,0,0,0,Cloudy,0
PROP_010,2023-08-29,142.87,0,0,1,Cloudy,0
PROP_010,2023-08-30,142.02,0,0,1,Cloudy,0
PROP_010,2023-08-31,100.53,0,0,0,Sunny,0
PROP_010,2023-09-01,140.65,0,0,0,Sunny,0
PROP_010,2023-09-02,146.93,1,0,0,Rainy,0
PROP_010,2023-09-03,102.31,1,0,0,Cloudy,1
